episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
0,1.0,2.5499551436456245,0.6830619562750326,0.019760636762279685,-15.0,2.0,2,1.0,False,True,-2.0373853532483395,69,17.671677230923088,1600417128.4155886,in_progress
0,2.0,2.5510160733609384,0.6827023590243179,-0.14798364447060944,-15.0,2.0,2,1.0,False,True,-2.0313825212910785,69,17.671677230923088,1600417128.4342735,in_progress
0,3.0,2.5514601429842396,0.6822614734184544,-0.3544090630477103,-15.0,2.0,2,1.0,False,True,-2.028870524447342,69,17.671677230923088,1600417128.501179,in_progress
0,4.0,2.554034879715665,0.6811926934600895,-0.8357994612597168,-15.0,2.0,2,1.0,False,True,-2.014302838343653,69,17.671677230923088,1600417128.5713232,in_progress
0,5.0,2.559346815789069,0.6789313398184533,-1.794491675384744,0.0,3.3,7,1.0,False,True,-1.9842483776952093,69,17.671677230923088,1600417128.6373127,in_progress
0,6.0,2.5684605980914625,0.6750988534266886,-3.2292277335721384,0.0,3.3,7,1.0,False,True,-1.9326833142782505,69,17.671677230923088,1600417128.7054567,in_progress
0,7.0,2.5850154347574574,0.6685770912398876,-5.391172043756416,15.0,2.0,11,1.0,False,True,-1.839016460804217,69,17.671677230923088,1600417128.7676313,in_progress
0,8.0,2.6015585369267282,0.6617615923084466,-7.57040348947653,-25.0,1.5,0,1.0,False,True,-1.745416604420484,69,17.671677230923088,1600417128.8365514,in_progress
0,9.0,2.63386365074496,0.6497151329978664,-10.422394678155518,20.0,1.75,12,1.0,False,True,-1.5626336992550165,69,17.671677230923088,1600417128.9058697,in_progress
0,10.0,2.6746117578143678,0.6343297619140712,-13.203632176238914,12.5,2.15,10,1.0,False,True,-1.3320805744904334,69,17.671677230923088,1600417128.9690626,in_progress
0,11.0,2.723849318979348,0.6148096614109061,-15.848877110467198,15.0,2.0,11,0.5,False,True,-1.0534959287871573,69,17.671677230923088,1600417129.0365446,in_progress
0,12.0,2.780469461512424,0.5919548491384937,-18.062815768456165,15.0,2.0,11,0.5,False,True,-0.7331416841384453,69,17.671677230923088,1600417129.1056292,in_progress
0,13.0,2.8523139587390482,0.5619134364611759,-20.047310789573437,20.0,1.75,12,0.5,False,True,-0.3266508252554985,70,17.671677230923088,1600417129.1702082,in_progress
0,14.0,2.9347493766784014,0.5276131070662036,-21.30706055151994,20.0,1.75,12,0.1,False,True,0.13976302393433265,0,17.671677230923088,1600417129.2395067,in_progress
0,15.0,3.0256140996072993,0.49011314328580735,-21.85717738121963,20.0,1.75,12,0.1,False,True,0.6538699157375719,0,17.671677230923088,1600417129.3058748,in_progress
0,16.0,3.123818963805162,0.4503449385319106,-21.966775512995717,25.0,1.5,13,0.1,False,False,1.209508405176083,1,17.671677230923088,1600417129.372004,in_progress
0,17.0,3.2171334390481308,0.4135558035305212,-21.794672879870625,25.0,1.5,13,0.1,False,False,1.7374793250130094,1,17.671677230923088,1600417129.4393044,in_progress
0,18.0,3.3166212284229464,0.3782306894383741,-20.542490051675,30.0,1.4,14,0.001,False,False,2.3003865842677853,1,17.671677230923088,1600417129.5071862,in_progress
0,19.0,3.4084321577745027,0.3530600948235777,-17.963956064101353,25.0,1.5,13,0.001,False,False,2.819872785642025,2,17.671677230923088,1600417129.5758579,in_progress
0,20.0,3.5148251872678125,0.33226160620335893,-14.08742183772703,25.0,1.5,13,0.001,False,False,3.42188461311982,2,17.671677230923088,1600417129.6397245,in_progress
0,21.0,3.61422762444978,0.3216256478656831,-9.877124468908894,25.0,1.5,13,0.001,False,False,3.9843588314867033,3,17.671677230923088,1600417129.707472,in_progress
0,22.0,3.719391435181428,0.32075098673431124,-4.729580165883005,0.0,3.3,7,0.001,False,False,4.57945509732171,3,17.671677230923088,1600417129.7718358,in_progress
0,23.0,3.8170498581471555,0.32721614380421155,-0.3674835306138448,20.0,1.75,12,0.001,False,False,5.13209493337942,3,17.671677230923088,1600417129.8413086,in_progress
0,24.0,3.937410348865276,0.3450128513442109,5.087465408748466,-15.0,2.0,2,0.001,False,False,5.813223520889518,4,17.671677230923088,1600417129.9082158,in_progress
0,25.0,4.059274581612659,0.3726161488468167,9.823652754814466,-15.0,2.0,2,0.001,False,False,6.502881281150093,4,17.671677230923088,1600417129.9768393,in_progress
0,26.0,4.191707339534405,0.40727390954651943,12.903546183134951,-20.0,1.75,1,0.1,False,False,7.252358188150749,4,17.671677230923088,1600417130.0430799,in_progress
0,27.0,4.321681825706182,0.44360264817164335,14.748219069137477,-20.0,1.75,1,0.1,False,False,7.987927676116787,4,17.671677230923088,1600417130.1095066,in_progress
0,28.0,4.442542554737221,0.47903884081232856,15.727789862909802,30.0,1.4,14,0.1,False,True,8.671922684011793,5,17.671677230923088,1600417130.1762705,in_progress
0,29.0,4.562961453734414,0.5153955237341549,16.40072299574389,-15.0,2.0,2,0.1,False,True,9.353419338659789,6,17.671677230923088,1600417130.2436023,in_progress
0,30.0,4.6693657535780915,0.54821498783461,16.802975570037287,2.75,2.5,8,0.5,False,True,9.955603414977602,6,17.671677230923088,1600417130.309636,in_progress
0,31.0,4.788365090594817,0.5854711391846541,17.17068738244887,2.75,2.5,8,0.5,False,True,10.629068911614969,6,17.671677230923088,1600417130.375628,in_progress
0,32.0,4.938064687075891,0.6336359154895314,17.689121163016534,2.75,2.5,8,1.0,False,True,11.476282247999286,7,17.671677230923088,1600417130.4432073,in_progress
