2.5501,0.683
2.5504,0.6831
2.5543,0.683
2.5727,0.6825
2.6033,0.682
2.6533,0.681
2.7169,0.6794
2.7986,0.6772
2.8817,0.6749
2.9956,0.672
3.1067,0.6694
3.2395,0.6661
3.3482,0.6638
3.4609,0.6619
3.5734,0.6625
3.691,0.6659
3.8379,0.6716
3.9882,0.6791
4.1347,0.6868
4.2546,0.6928
4.3852,0.695
4.4969,0.6948
4.6023,0.6911
4.7242,0.6839
4.8486,0.6691
4.9603,0.6492
5.0712,0.6268
5.1845,0.6043
5.2943,0.5849
5.3979,0.5695
5.5203,0.5558
5.6296,0.5483
5.7389,0.5468
5.8688,0.5543
5.9655,0.5634
6.0766,0.5786
6.1862,0.6014
6.2989,0.6334
6.404,0.6724
6.5214,0.7303
6.6445,0.8075
6.754,0.8936
6.8159,0.9533
6.8892,1.0346
6.9621,1.132
7.0161,1.2218
7.0617,1.3175
7.0993,1.4231
7.125,1.5285
7.1389,1.6261
7.1434,1.7342
7.1367,1.8406
7.1168,1.955
7.0899,2.0499
7.0514,2.1476
6.9982,2.2527
6.9302,2.3551
6.8509,2.4517
6.7691,2.5326
6.6838,2.6029
6.5978,2.6634
6.4924,2.724
6.4073,2.7631
6.2941,2.8024
6.1739,2.8292
6.0757,2.8421
5.9545,2.8512
5.859,2.8556
5.7442,2.8585
5.6267,2.8621
5.5192,2.8661
5.3867,2.8738
5.2899,2.8825
5.1745,2.8983
5.0784,2.9189
4.9692,2.9511
4.8817,2.9847
4.7736,3.0383
4.6822,3.0947
4.5957,3.1586
4.5203,3.2203
4.4316,3.2984
4.3495,3.3754
4.2709,3.4524
4.1933,3.5309
4.1107,3.6165
4.046,3.6847
3.9598,3.7766
3.8809,3.8614
3.8076,3.9376
3.7397,4.0019
3.6432,4.0819
3.5591,4.1408
3.4624,4.1971
3.3513,4.2493
3.2606,4.2826
3.1566,4.3142
3.0518,4.341
2.9454,4.3646
2.8162,4.3894
2.7189,4.4064
2.6112,4.4238
2.4868,4.4422
2.3707,4.4567
2.2718,4.4655
2.152,4.4703
2.0394,4.4689
1.928,4.4602
1.8253,4.4435
1.7252,4.418
1.6087,4.3755
1.4958,4.3181
1.3893,4.249
1.2955,4.1728
1.2143,4.0906
1.1468,4.0088
1.0813,3.9113
1.0353,3.8251
0.9969,3.7323
0.9656,3.6273
0.9476,3.5307
0.937,3.4118
0.9344,3.3102
0.9366,3.2043
0.9416,3.092
0.9457,2.9899
0.9506,2.8589
0.9535,2.7581
0.954,2.6489
0.9484,2.5289
0.9387,2.4179
0.9298,2.3142
0.9224,2.1751
0.9228,2.0835
0.9294,1.9833
0.946,1.8707
0.9699,1.7721
1.0087,1.6588
1.0544,1.56
1.1182,1.4536
1.2064,1.3403
1.2998,1.2431
1.3922,1.1641
1.4857,1.1011
1.5926,1.0443
1.6958,1.0004
1.7785,0.9733
1.8768,0.95
1.9977,0.9312
2.1142,0.919
2.191,0.9144
2.3262,0.9108
2.4346,0.9097
2.5437,0.9083
2.6495,0.9066
2.7871,0.904
2.9853,0.9001
