x,y
2.55,0.6831
2.5513,0.6836
2.5576,0.6875
2.5712,0.6947
2.5916,0.7043
2.6168,0.7216
2.6462,0.7392
2.6899,0.7618
2.7381,0.7877
2.7892,0.8159
2.8468,0.8472
2.902,0.8761
2.957,0.9048
2.9999,0.9285
3.0488,0.952
3.1113,0.9786
3.1847,1.0077
3.2537,1.0294
3.3225,1.0447
3.4039,1.0574
3.491,1.0631
3.5561,1.0616
