2.5501,0.6831
2.5512,0.6831
2.5558,0.6834
2.5783,0.6835
2.6081,0.6828
2.6609,0.6822
2.73,0.6813
2.8009,0.6785
2.8971,0.6734
2.9927,0.6668
3.0812,0.6593
3.167,0.6519
3.2764,0.6416
3.4059,0.6249
3.5029,0.612
3.621,0.5973
3.7216,0.5848
3.8152,0.5702
3.9099,0.5525
4.0099,0.5347
4.0918,0.5188
4.1931,0.5018
4.2854,0.4924
4.3709,0.4896
4.4745,0.4923
4.5536,0.4974
4.6634,0.5066
4.7423,0.5126
4.838,0.5177
4.9267,0.5195
5.0395,0.5202
5.1325,0.5214
5.2241,0.5208
5.3169,0.5166
5.4037,0.5086
5.5006,0.4977
5.5959,0.4879
5.6873,0.4812
5.7859,0.4778
5.8792,0.4772
5.9707,0.4801
6.062,0.4888
6.157,0.5039
6.2462,0.5221
6.3442,0.5463
6.4327,0.5725
6.5279,0.6053
6.606,0.6379
6.6938,0.6834
6.7674,0.73
6.8402,0.7854
6.9069,0.8466
6.9769,0.9278
7.027,1.005
7.0722,1.0969
7.1057,1.1865
7.1321,1.2726
7.1548,1.3666
7.1707,1.4676
7.1793,1.5625
7.182,1.6519
7.1797,1.7427
7.1718,1.8403
7.1608,1.9374
7.1439,2.0514
7.1225,2.1434
7.0916,2.2414
7.0564,2.3293
7.018,2.4076
6.9668,2.493
6.912,2.5686
6.8434,2.6472
6.7817,2.7066
6.7078,2.7664
6.6247,2.8219
6.5545,2.8602
6.4653,2.8992
6.3759,2.9284
6.2995,2.9458
6.2023,2.9584
6.1077,2.9607
6.0064,2.9487
5.9055,2.9243
5.8238,2.8953
5.7455,2.8595
5.6516,2.8118
5.5847,2.7776
5.4864,2.7283
5.399,2.6893
5.2913,2.6518
5.1667,2.6222
5.0338,2.6051
4.8876,2.6032
4.752,2.6171
4.6244,2.6418
4.4968,2.6775
4.385,2.7205
4.307,2.7582
4.2155,2.8098
4.1327,2.8649
4.0673,2.9156
3.9885,2.988
3.9388,3.0414
3.8767,3.1205
3.8281,3.1955
3.7846,3.278
3.7472,3.3717
3.7212,3.4676
3.6994,3.5626
3.6791,3.6623
3.661,3.754
3.644,3.8357
3.6211,3.9315
3.5924,4.0227
3.5617,4.1061
3.5248,4.1914
3.4806,4.2762
3.428,4.3594
3.3666,4.4416
3.3025,4.5111
3.2292,4.5782
3.1395,4.6424
3.0351,4.6994
2.9263,4.742
2.818,4.7704
2.7128,4.7861
2.629,4.7883
2.5361,4.7816
2.4337,4.7673
2.3409,4.749
2.2437,4.7254
2.1501,4.7026
2.0611,4.6806
1.9716,4.6554
1.8803,4.6256
1.7944,4.5981
1.722,4.5747
1.6165,4.5387
1.5192,4.5055
1.4212,4.4694
1.3377,4.4319
1.2461,4.3862
1.1675,4.3435
1.0737,4.2795
1.0023,4.2222
0.9339,4.1566
0.8749,4.0909
0.8245,4.0278
0.7716,3.9483
0.7218,3.846
0.6882,3.7492
0.6688,3.657
0.6595,3.5572
0.661,3.4605
0.6713,3.3751
0.6879,3.2981
0.7186,3.1999
0.7461,3.1275
0.7829,3.0307
0.8139,2.9412
0.8433,2.8432
0.8635,2.757
0.8784,2.6616
0.8838,2.58
0.8851,2.491
0.8846,2.3994
0.8829,2.3121
0.8809,2.2131
0.8792,2.1126
0.8756,2.0159
0.8726,1.9146
0.8737,1.8271
0.8812,1.7272
0.895,1.6335
0.9142,1.5465
0.9449,1.4476
0.9883,1.3495
1.0344,1.2705
1.0918,1.1887
1.1567,1.1125
1.2315,1.0439
1.3183,0.9817
1.3868,0.9407
1.487,0.8919
1.5838,0.8559
1.6582,0.8353
1.7548,0.8164
1.8273,0.8084
1.9494,0.806
2.0375,0.8105
2.1318,0.8178
2.2216,0.8294
2.3152,0.8454
2.4197,0.864
2.5116,0.8789
2.607,0.8896
2.6999,0.8964
2.7971,0.8981
2.8908,0.8922
2.9935,0.8769
