2.5501,0.683
2.5507,0.683
2.5552,0.6824
2.569,0.6796
2.6076,0.6712
2.6599,0.6602
2.7188,0.646
2.7902,0.6262
2.8942,0.5951
2.9708,0.5721
3.0726,0.5417
3.184,0.5098
3.2919,0.4854
3.3948,0.4694
3.5001,0.461
3.6071,0.4608
3.706,0.4682
3.8116,0.4811
3.9189,0.4976
4.0269,0.5174
4.1282,0.5363
4.2421,0.5562
4.3237,0.5672
4.4419,0.576
4.5368,0.5765
4.6472,0.569
4.7535,0.5566
4.865,0.538
4.9593,0.5153
5.0701,0.4848
5.1716,0.4582
5.273,0.4328
5.3708,0.4118
5.5025,0.3944
5.6114,0.3886
5.7,0.3888
5.816,0.397
5.9329,0.4188
6.0585,0.457
6.1628,0.5029
6.2476,0.5501
6.331,0.6074
6.4037,0.6691
6.478,0.7431
6.5447,0.8176
6.601,0.8845
6.681,0.9838
6.7381,1.0582
6.8037,1.1463
6.8579,1.2248
6.9137,1.3145
6.9683,1.4127
7.0076,1.5084
7.0427,1.6239
7.0614,1.7149
7.0723,1.8145
7.0736,1.9188
7.0662,2.0062
7.0481,2.1054
7.0246,2.188
6.979,2.3002
6.9238,2.4007
6.8677,2.4785
6.7938,2.5644
6.7171,2.6402
6.6395,2.7043
6.5475,2.7645
6.4422,2.819
6.3521,2.857
6.251,2.891
6.1512,2.9163
6.0406,2.9365
5.9291,2.9518
5.8143,2.9634
5.7108,2.9712
5.6059,2.9773
5.5122,2.9815
5.3885,2.9858
5.2869,2.9898
5.2001,2.9961
5.0779,3.0126
4.987,3.0319
4.877,3.0642
4.7682,3.1068
4.687,3.1464
4.5914,3.2081
4.5107,3.2719
4.4144,3.3649
4.3459,3.4481
4.2851,3.537
4.2301,3.6277
4.1741,3.7209
4.12,3.8106
4.0692,3.8946
4.0129,3.9833
3.9259,4.0965
3.8272,4.2001
3.7155,4.2963
3.6009,4.3795
3.4785,4.4532
3.352,4.5117
3.2403,4.549
3.1507,4.5715
3.0548,4.5879
2.9555,4.5958
2.8516,4.5953
2.7597,4.5923
2.6442,4.5875
2.5451,4.5839
2.4443,4.5804
2.3357,4.578
2.224,4.5788
2.1285,4.5826
2.022,4.5888
1.9182,4.5938
1.7958,4.5941
1.6846,4.5828
1.5737,4.5628
1.4711,4.5328
1.3707,4.4918
1.2642,4.4364
1.1714,4.3776
1.099,4.3242
1.0047,4.2427
0.9424,4.18
0.8652,4.0894
0.8027,4.0013
0.7557,3.9176
0.7052,3.8027
0.6763,3.7143
0.6557,3.6206
0.6442,3.514
0.6448,3.4193
0.6569,3.3182
0.6783,3.2163
0.698,3.135
0.7282,3.0163
0.7515,2.9249
0.7775,2.821
0.8026,2.7201
0.8274,2.6094
0.8473,2.506
0.8624,2.4085
0.875,2.2969
0.8811,2.2038
0.8866,2.0897
0.892,1.9907
0.9013,1.886
0.9166,1.7857
0.9353,1.7016
