2.5511,0.6831
2.5518,0.6831
2.558,0.6837
2.5789,0.6852
2.6248,0.6889
2.6753,0.6934
2.7465,0.7004
2.8207,0.7072
2.9066,0.7144
3.0024,0.7203
3.1054,0.7231
3.1942,0.7217
3.2967,0.7147
3.3776,0.7048
3.4718,0.6901
3.561,0.6743
3.6651,0.6541
3.7555,0.6379
3.8391,0.6253
3.9355,0.6135
4.0308,0.6055
4.1248,0.6016
4.2205,0.602
4.3192,0.605
4.3969,0.608
4.4995,0.6128
4.5938,0.6181
4.6852,0.6238
4.7836,0.6303
4.8751,0.6368
4.968,0.6437
5.0652,0.6516
5.1622,0.6579
5.254,0.6613
5.3516,0.6616
5.4451,0.6609
5.5411,0.6599
5.6258,0.6585
5.7188,0.6567
5.8232,0.654
5.9037,0.6516
6.0011,0.6484
6.0913,0.647
6.2009,0.649
6.2936,0.6549
6.4031,0.673
6.5334,0.7104
6.649,0.7572
6.754,0.8122
6.8483,0.8778
6.9425,0.9638
7.0263,1.0597
7.1093,1.175
7.1734,1.2795
7.2267,1.3847
7.2659,1.4953
7.2887,1.5882
7.3022,1.6733
7.3094,1.7804
7.3065,1.8635
7.2937,1.9537
7.2646,2.0597
7.2276,2.1436
7.1689,2.2408
7.0987,2.327
7.0185,2.4031
6.9435,2.4593
6.8548,2.511
6.7764,2.5489
6.6794,2.5868
6.5868,2.6145
6.3861,2.648
6.2933,2.6519
6.2014,2.6509
6.1082,2.6475
6.0189,2.6445
5.9188,2.6417
5.82,2.6393
5.7352,2.6388
5.6592,2.6401
5.5492,2.646
5.4463,2.656
5.3511,2.67
5.2615,2.6894
5.1763,2.7149
5.0872,2.7495
5.0017,2.7914
4.9274,2.836
4.8538,2.8889
4.7831,2.9497
4.7171,3.0174
4.6598,3.0875
4.6073,3.1621
4.5532,3.2443
4.4965,3.3299
4.4459,3.4051
4.3926,3.4817
4.3386,3.5517
4.2767,3.6221
4.2089,3.6883
4.1434,3.7454
4.0614,3.8078
3.9784,3.8622
3.9266,3.8919
3.8082,3.9495
3.7247,3.9848
3.6221,4.0247
3.5471,4.0519
3.449,4.0855
3.3656,4.113
3.2808,4.1401
3.2013,4.165
3.0893,4.1994
3.0044,4.2251
2.9167,4.2517
2.8279,4.2793
2.7398,4.3047
2.644,4.3293
2.5658,4.3483
2.4617,4.374
2.3453,4.4021
2.2738,4.4184
2.1836,4.4351
2.1083,4.4477
2.0066,4.4647
1.9185,4.477
1.8187,4.4837
1.7277,4.4836
1.5835,4.4643
1.5067,4.4452
1.3604,4.392
1.2815,4.3533
1.1729,4.2826
1.1005,4.2221
1.0376,4.1565
0.9479,4.0344
0.9062,3.9591
0.869,3.874
0.8372,3.7704
0.8218,3.6835
0.8144,3.5809
0.8171,3.478
0.8287,3.383
0.8487,3.2916
0.8739,3.2054
0.905,3.1096
0.9306,3.0303
0.9616,2.9323
0.9882,2.8401
1.0079,2.755
1.0234,2.6567
1.0316,2.5796
1.0369,2.4752
1.0362,2.3903
1.0319,2.2821
1.0254,2.1774
1.0201,2.1083
1.0112,1.9983
1.0067,1.918
1.003,1.8248
1.0109,1.7073
1.024,1.6237
1.0585,1.4982
1.1059,1.383
1.1853,1.2403
1.2596,1.1333
1.3669,1.008
1.4464,0.9309
1.5424,0.8482
1.6273,0.7877
1.7266,0.7335
1.889,0.6727
1.9195,0.6634
1.9983,0.6436
2.0914,0.6269
2.1908,0.6175
2.2742,0.6171
2.3498,0.6227
2.459,0.6407
2.5457,0.6607
2.6311,0.6822
2.7215,0.7044
2.8132,0.7266
2.9159,0.7517
2.9159,0.6827
2.9159,0.6826
2.9159,0.6823
2.9159,0.6806
2.9159,0.6766
2.9159,0.6705
2.9159,0.663
2.9159,0.6493
2.9159,0.6359
2.9284,0.6181
3.0285,0.6007
3.1331,0.5854
3.2211,0.5755
3.2968,0.5696
3.5727,0.5713
3.6079,0.5742
3.6938,0.5816
3.7963,0.5919
3.8803,0.6012
3.9739,0.6126
4.0508,0.6224
4.1544,0.635
4.254,0.6447
4.3372,0.6503
4.4363,0.6535
4.541,0.6554
4.6245,0.6564
4.7207,0.6568
4.828,0.6566
4.9084,0.6564
5.0045,0.6554
5.1713,0.6529
5.2886,0.6504
5.3142,0.6498
5.3776,0.6483
5.4779,0.6458
5.5796,0.643
5.677,0.6402
5.7672,0.6374
5.8559,0.6347
5.9516,0.6316
6.0429,0.6313
6.1275,0.6337
6.2162,0.6387
6.3291,0.6509
6.4553,0.6803
6.5626,0.7184
6.6771,0.7725
6.7827,0.8347
6.9338,0.9445
7.0435,1.0379
7.1324,1.1298
7.2185,1.2382
7.2719,1.3156
7.3286,1.4193
7.3667,1.5141
7.3984,1.6174
7.4196,1.7168
7.4278,1.821
7.4276,1.9168
7.4135,2.032
7.3893,2.1279
7.3596,2.2134
7.3205,2.301
7.2753,2.3826
7.2258,2.4583
7.1529,2.5462
7.0585,2.6371
6.967,2.7083
6.8673,2.7712
6.7817,2.8141
6.6886,2.8487
6.5877,2.8753
6.5019,2.8888
6.3954,2.8932
6.3276,2.8885
6.248,2.8751
6.1565,2.8515
6.0802,2.8273
5.9877,2.7949
5.9103,2.7679
5.8216,2.7375
5.7274,2.7055
5.6234,2.6722
5.5481,2.6504
5.4604,2.6292
5.3727,2.6158
5.2711,2.6099
5.1879,2.6141
5.1115,2.6257
4.9975,2.6557
4.9282,2.6811
4.8549,2.7143
4.773,2.76
4.7009,2.8058
4.6337,2.8516
4.5497,2.913
4.4842,2.9635
4.4027,3.0333
4.3478,3.0864
4.2824,3.1573
4.2311,3.2218
4.1775,3.3021
4.1292,3.3834
4.0922,3.4491
4.0437,3.5405
4.0055,3.6149
3.9542,3.713
3.9101,3.7901
3.8601,3.8617
3.7794,3.9582
3.71,4.0259
3.6267,4.0905
3.5478,4.1411
3.4653,4.1883
3.3803,4.2291
3.2913,4.2632
3.2014,4.2894
3.1095,4.3106
3.0193,4.3251
2.9173,4.3333
2.8276,4.3334
2.7303,4.3288
2.6418,4.3246
2.5456,4.3205
2.4497,4.3167
2.3565,4.3136
2.2535,4.3125
2.1649,4.3143
2.0777,4.3191
1.9909,4.3273
