x,y
2.55,0.6831
2.551,0.6835
2.5529,0.6843
2.5603,0.6893
2.5738,0.6972
2.6037,0.7071
2.6386,0.7199
2.6766,0.7355
2.7222,0.7557
2.7708,0.7763
2.8208,0.7972
2.8678,0.816
2.9107,0.8337
2.9539,0.8513
3.0051,0.8695
3.0641,0.8867
3.1353,0.9024
3.2142,0.9129
3.2707,0.9163
3.3311,0.9166
3.3953,0.9124
3.4458,0.9054
3.5004,0.8938
3.5586,0.8798
3.617,0.8642
3.6705,0.8486
3.7148,0.8354
3.7632,0.8214
3.8078,0.8095
3.8493,0.7991
3.8976,0.788
3.9473,0.7763
4.0174,0.7595
4.1,0.7402
4.1928,0.7185
4.2949,0.6983
4.383,0.6853
4.4636,0.6751
4.5671,0.664
4.6864,0.6521
4.8148,0.6407
4.9306,0.6344
5.0408,0.6349
5.1357,0.6425
5.222,0.6558
5.2925,0.6698
5.3566,0.6824
5.4218,0.6946
5.4898,0.7032
5.5446,0.7065
5.5926,0.7065
5.638,0.7035
5.6815,0.6996
5.732,0.6945
5.7785,0.6891
5.851,0.6756
5.9296,0.6599
6.0125,0.6458
6.1022,0.6314
6.1872,0.6196
6.2741,0.6137
6.3588,0.6162
6.4374,0.6265
6.5147,0.6452
6.5817,0.6707
6.6603,0.713
6.7168,0.7535
6.7744,0.8047
6.8359,0.8709
6.884,0.9378
6.9226,1.0084
6.9487,1.0825
6.9652,1.1556
6.9758,1.2223
6.9819,1.2787
6.9893,1.3589
6.9962,1.4413
7.0049,1.537
7.0136,1.622
7.0225,1.7191
7.0295,1.7934
7.0326,1.8573
7.0331,1.9274
7.0283,1.9917
7.0129,2.0789
6.9879,2.1627
6.9483,2.2532
6.9035,2.3269
6.8558,2.3873
6.7979,2.4401
6.7205,2.4917
6.656,2.5235
6.5723,2.5518
6.461,2.5704
6.4303,2.5722
6.3224,2.5731
6.2407,2.5699
6.1969,2.5677
6.116,2.5654
5.9788,2.5612
5.9444,2.5589
5.888,2.5549
5.7899,2.55
5.7359,2.5477
5.6058,2.5461
5.5204,2.5513
5.4221,2.5626
5.3298,2.58
5.245,2.6029
5.1654,2.6314
5.085,2.6654
5.0229,2.6962
4.9579,2.7318
4.8886,2.7709
4.8033,2.8152
4.7171,2.8587
4.6364,2.8978
4.5477,2.9393
4.4749,2.9789
4.414,3.0162
4.3564,3.055
4.2869,3.1081
4.2109,3.1774
4.1346,3.2554
4.075,3.3284
4.0281,3.3958
3.985,3.4735
3.9535,3.5383
3.9234,3.6034
3.9035,3.6555
3.8869,3.6994
3.8715,3.7401
3.8507,3.7884
3.8245,3.8405
3.7949,3.8909
3.7581,3.9424
3.697,4.0105
3.6394,4.0645
3.5674,4.1193
3.5052,4.1577
3.4362,4.1922
3.3857,4.2157
3.3225,4.2421
3.2518,4.2653
3.1808,4.2884
3.119,4.3062
3.0649,4.3206
3.0225,4.3318
2.9703,4.3451
2.9226,4.3548
2.8565,4.3622
2.7764,4.3665
2.6993,4.3646
2.6377,4.3607
2.5679,4.3522
2.4897,4.34
2.4029,4.3258
2.3215,4.3154
2.238,4.3062
2.1476,4.2992
2.0626,4.2993
1.9932,4.3056
1.9258,4.315
1.8431,4.3256
1.763,4.3362
1.6988,4.3434
1.6376,4.3486
1.5959,4.3514
1.5472,4.352
1.492,4.3486
1.4296,4.3386
1.3516,4.3171
1.2739,4.2852
1.2025,4.2447
1.1377,4.1968
1.0724,4.1338
1.0188,4.0658
0.9738,3.989
0.9449,3.9213
0.9207,3.8346
0.9102,3.7619
0.907,3.6931
0.9082,3.6351
0.9122,3.5835
0.915,3.5461
0.9206,3.491
0.9269,3.447
0.9357,3.4003
0.9434,3.3574
0.9526,3.3059
0.9637,3.2412
0.9772,3.1687
0.9866,3.1187
0.9976,3.0667
1.0063,3.0222
1.0162,2.9762
1.0245,2.9346
1.0344,2.8892
1.044,2.8428
1.0531,2.79
1.0619,2.7333
1.0687,2.6869
1.0754,2.6425
1.0814,2.5913
1.0855,2.5273
1.0843,2.4565
1.0772,2.3954
1.068,2.3486
1.0573,2.3026
1.0478,2.2602
1.038,2.2074
1.0267,2.1413
1.0133,2.0684
1.0042,2.0087
1.0035,2.0023
0.9935,1.9098
0.9903,1.865
0.9885,1.8182
0.9882,1.7754
0.9892,1.7283
0.9921,1.6794
0.9964,1.6322
1.0019,1.5892
1.0092,1.5435
1.0185,1.4976
1.0267,1.4636
1.0401,1.4159
1.0549,1.3713
1.0729,1.3246
1.0882,1.2911
1.1111,1.2507
1.136,1.2135
1.1619,1.1806
1.1963,1.1405
1.2392,1.0973
1.2911,1.0534
1.3437,1.0178
1.4087,0.9828
1.472,0.9548
1.5384,0.9341
1.5983,0.9195
1.6635,0.9065
1.7164,0.8987
1.76,0.8931
1.8103,0.8871
1.8523,0.884
1.8988,0.8824
1.9448,0.8807
2.0025,0.8776
2.0654,0.8738
2.1541,0.8659
2.2582,0.8526
2.3451,0.8413
2.4271,0.8322
2.4967,0.826
2.558,0.821
2.6079,0.8185
2.6486,0.8169
2.7098,0.8134
2.7523,0.8092
2.8049,0.8033
2.8565,0.7984
2.9015,0.7919
2.9311,0.7865
