x,y
2.5502,0.6831
2.5505,0.6831
2.5524,0.6832
2.5671,0.6836
2.5916,0.6848
2.6255,0.6862
2.6698,0.6856
2.7076,0.6832
2.7385,0.6793
2.7639,0.6746
2.7985,0.6683
2.8459,0.6613
2.8858,0.6577
2.9191,0.6561
2.9404,0.6563
2.969,0.6583
3.0129,0.6642
3.0549,0.67
3.0933,0.6748
3.1337,0.6798
3.1712,0.6848
3.1989,0.6886
3.2234,0.6918
3.2452,0.6938
3.2774,0.6964
3.3202,0.6983
3.3612,0.701
3.3905,0.7031
3.413,0.7039
3.4369,0.7052
3.4592,0.7068
3.4831,0.7082
3.5133,0.7082
3.5413,0.7085
3.5668,0.7087
3.5949,0.7074
3.6259,0.7047
3.649,0.7025
3.6771,0.6992
3.699,0.696
3.7278,0.6922
3.7638,0.6884
3.7916,0.6867
3.8216,0.687
3.8559,0.6884
3.8841,0.6895
3.9193,0.692
3.9547,0.696
4.0008,0.7029
4.0341,0.7068
4.0597,0.7099
4.0831,0.713
4.1198,0.7165
4.1665,0.7185
4.2128,0.7187
4.2581,0.7171
4.3031,0.7126
4.3484,0.7052
4.3992,0.6945
4.452,0.6852
4.4981,0.678
4.5334,0.6733
4.5743,0.6693
4.6234,0.666
4.6732,0.6657
4.7227,0.6661
4.7745,0.6671
4.817,0.6704
4.8532,0.6749
4.9026,0.6798
4.9556,0.6858
4.9895,0.6898
5.024,0.6929
5.0476,0.6949
5.0719,0.697
5.103,0.6976
5.1406,0.6968
5.1664,0.6945
5.1917,0.6905
5.2224,0.6841
5.2668,0.6709
5.3078,0.6581
5.3455,0.6473
5.3897,0.6339
5.4369,0.618
5.4896,0.6025
5.5384,0.588
5.5738,0.5782
5.6115,0.5701
5.664,0.5622
5.7154,0.5588
5.7648,0.5592
5.8096,0.5637
5.8432,0.5696
5.869,0.5758
5.8942,0.5832
5.9264,0.5925
5.971,0.6043
6.015,0.6171
6.051,0.6301
6.0878,0.6437
6.1349,0.6585
6.1806,0.6749
6.2117,0.6879
6.236,0.6994
6.2545,0.7093
6.2743,0.7205
6.2965,0.7327
6.3214,0.7454
6.3582,0.7617
6.3986,0.7799
6.4395,0.7995
6.4733,0.8182
6.4996,0.8354
6.5193,0.8498
6.5438,0.8685
6.5737,0.8916
6.6268,0.931
6.6759,0.9678
6.7286,1.011
6.7703,1.0514
6.7984,1.0838
6.8228,1.1171
6.8444,1.152
6.8634,1.1859
6.8874,1.2324
6.918,1.2915
6.9503,1.3551
6.9814,1.4198
7.0097,1.4817
7.0392,1.5424
7.0664,1.5933
7.0922,1.6379
7.1256,1.695
7.1547,1.7507
7.1726,1.7911
7.1874,1.8276
7.2013,1.872
7.2108,1.9102
7.2184,1.954
7.2208,1.9837
7.2213,2.0081
7.2208,2.0302
7.2192,2.052
7.2158,2.0778
7.2116,2.099
7.2066,2.1206
7.2011,2.1427
7.1911,2.1731
7.1738,2.2132
7.1474,2.2617
7.1153,2.307
7.0915,2.3343
7.0581,2.3663
7.0266,2.3909
6.992,2.4144
6.9574,2.4329
6.9213,2.4505
6.8768,2.4705
6.8194,2.494
6.7559,2.517
6.6994,2.5311
6.6382,2.54
6.5779,2.545
6.5307,2.5485
6.4754,2.5529
6.4216,2.5587
6.3856,2.5621
6.3636,2.5649
6.3338,2.5685
6.3092,2.5707
6.2859,2.5739
6.2633,2.5787
6.2388,2.5848
6.2163,2.5914
6.1929,2.5996
6.1606,2.6137
6.1375,2.6254
6.1159,2.6377
6.0918,2.6512
6.0527,2.6736
6.0161,2.694
5.9713,2.7187
5.9247,2.7435
5.8842,2.7641
5.8416,2.7847
5.7981,2.8027
5.7538,2.8184
5.7214,2.8276
5.6544,2.8418
5.6101,2.8467
5.5671,2.849
5.5209,2.8496
5.4727,2.8494
5.4226,2.8453
5.3549,2.8371
5.3162,2.833
5.2683,2.8286
5.2221,2.8247
5.1726,2.8222
5.1305,2.8192
5.0853,2.8149
5.054,2.8114
5.0217,2.8081
4.9999,2.807
4.9687,2.8075
4.9275,2.8105
4.8904,2.8158
4.8487,2.8248
4.8159,2.8344
4.7859,2.8443
4.764,2.8516
4.7408,2.8601
4.7176,2.8702
4.6889,2.8851
4.655,2.9062
4.6204,2.9307
4.5905,2.9576
4.5703,2.9774
4.5525,2.9965
4.5371,3.014
4.5213,3.0319
4.507,3.0481
4.4877,3.0704
4.4678,3.0932
4.4533,3.1098
4.4371,3.1291
4.419,3.1523
4.4012,3.1786
4.3859,3.2012
4.3585,3.2384
4.3268,3.2844
4.2925,3.3437
4.2639,3.398
4.2369,3.4482
4.2106,3.4917
4.1843,3.5327
4.1587,3.5671
4.1024,3.6321
4.0864,3.6478
4.0549,3.6803
4.0341,3.7011
3.9868,3.7478
3.959,3.776
3.9287,3.8092
3.9008,3.8429
3.8808,3.8693
3.8511,3.9141
3.8312,3.9475
3.8162,3.9718
3.8014,3.9938
3.7868,4.0116
3.7651,4.0364
3.739,4.0623
3.7261,4.0737
3.7071,4.0891
3.6875,4.1036
3.672,4.1141
3.647,4.1286
3.6257,4.139
3.6089,4.1471
3.5859,4.1579
3.5621,4.167
3.5438,4.1719
3.5178,4.1786
3.4958,4.1858
3.4589,4.1994
3.4123,4.2162
3.3633,4.2342
3.3214,4.2517
3.2832,4.2691
3.2451,4.289
3.2062,4.3122
3.1725,4.3325
3.1199,4.3643
3.0815,4.3857
3.0477,4.4033
3.0229,4.4146
3.0004,4.4234
2.9763,4.4315
2.9562,4.4371
2.9366,4.4418
2.9135,4.4463
2.89,4.4488
2.8607,4.4529
2.8176,4.4583
2.771,4.4646
2.7306,4.47
2.6568,4.4754
2.6158,4.4751
2.5684,4.4736
2.5403,4.4735
2.5063,4.4752
2.478,4.478
2.433,4.485
2.3978,4.4906
2.3549,4.4957
2.3127,4.4991
2.2612,4.5033
2.2064,4.5072
2.1603,4.508
2.1305,4.5067
2.0931,4.505
2.0639,4.5034
2.0365,4.5005
2.014,4.497
1.9905,4.4919
1.9573,4.4852
1.9137,4.478
1.8693,4.4701
1.8359,4.4621
1.8046,4.4525
1.7829,4.4442
1.7608,4.436
1.7398,4.4282
1.7103,4.4184
1.6692,4.4069
1.6264,4.3946
1.5951,4.3837
1.5572,4.3706
1.5079,4.3537
1.4481,4.3355
1.3889,4.3181
1.322,4.2988
1.2715,4.2844
1.2342,4.272
1.1911,4.2562
1.1453,4.2378
1.1149,4.2234
1.0942,4.2118
1.0757,4.1999
1.0566,4.1869
1.0417,4.1758
1.0223,4.1594
1.0013,4.1398
0.9766,4.1154
0.9465,4.0807
0.8934,3.9996
0.8861,3.9851
0.879,3.9694
0.8682,3.9422
0.8597,3.9158
0.8546,3.8922
0.8508,3.8704
0.8456,3.8443
0.8405,3.8176
0.8329,3.7697
0.8278,3.7225
0.8252,3.6536
0.8261,3.6023
0.8281,3.5647
0.8317,3.5345
0.8384,3.4853
0.8471,3.4297
0.8552,3.3895
0.8644,3.351
0.8721,3.317
0.8785,3.2872
0.8849,3.2556
0.8902,3.2245
0.8947,3.2026
0.8995,3.1793
0.9047,3.1461
0.9101,3.1102
0.913,3.0845
0.9159,3.0533
0.918,3.0171
0.9199,2.9784
0.921,2.9347
0.92,2.9013
0.9189,2.8756
0.9172,2.8524
0.9131,2.8249
0.9097,2.8012
0.9069,2.779
0.903,2.7453
0.901,2.7212
0.8986,2.6855
0.8952,2.6588
0.8926,2.6293
0.8895,2.5791
0.8895,2.5357
0.8921,2.4845
0.8981,2.4376
0.9033,2.3969
0.9077,2.3479
0.911,2.3131
0.9223,2.2404
0.9279,2.2116
0.937,2.1665
0.9464,2.1151
0.9573,2.0558
0.9628,2.0147
0.9713,1.9612
0.9782,1.9263
0.9849,1.8986
0.9915,1.8775
1.0002,1.8534
1.0085,1.8334
1.0168,1.8133
1.0254,1.7905
1.0389,1.7484
1.0526,1.6961
1.0679,1.6417
1.0775,1.6126
1.0856,1.591
