timestamp,message
1592078434129,"SIM_TRACE_LOG:2,426,1.7383,0.8166,-26.1311,30.00,1.00,8,1.0000,False,True,93.2362,67,17.67,1592078434.1186132,in_progress"
1592078435162,"SIM_TRACE_LOG:2,427,1.7866,0.8020,-23.2767,-30.00,0.33,0,1.0000,False,True,93.5217,68,17.67,1592078434.187259,in_progress"
1592078435162,"SIM_TRACE_LOG:2,428,1.8266,0.7903,-20.9879,-30.00,0.67,1,1.0000,False,True,93.7572,68,17.67,1592078434.251517,in_progress"
1592078435162,"SIM_TRACE_LOG:2,429,1.8572,0.7806,-20.2727,30.00,0.33,6,1.0000,False,True,93.9387,68,17.67,1592078434.318168,in_progress"
1592078435162,"SIM_TRACE_LOG:2,430,1.8983,0.7683,-19.3050,30.00,0.67,7,1.0000,False,True,94.1811,68,17.67,1592078434.3870316,in_progress"
1592078435162,"SIM_TRACE_LOG:2,431,1.9403,0.7584,-17.7445,30.00,0.33,6,1.0000,False,True,94.4253,68,17.67,1592078434.4524326,in_progress"
1592078435162,"SIM_TRACE_LOG:2,432,1.9805,0.7514,-15.7451,30.00,0.67,7,1.0000,False,True,94.6556,68,17.67,1592078434.5191834,in_progress"
1592078435162,"SIM_TRACE_LOG:2,433,2.0253,0.7466,-13.1080,30.00,0.67,7,1.0000,False,True,94.9080,68,17.67,1592078434.5868013,in_progress"
1592078435162,"SIM_TRACE_LOG:2,434,2.0742,0.7454,-9.7220,0.00,0.33,3,0.5000,False,True,95.2703,68,17.67,1592078434.6537406,in_progress"
1592078435162,"SIM_TRACE_LOG:2,435,2.1165,0.7459,-6.9189,0.00,1.00,5,0.5000,False,True,95.5101,68,17.67,1592078434.7229817,in_progress"
1592078435162,"SIM_TRACE_LOG:2,436,2.1677,0.7478,-4.1200,-30.00,0.67,1,0.5000,False,True,95.7999,68,17.67,1592078434.7876656,in_progress"
1592078435162,"SIM_TRACE_LOG:2,437,2.2148,0.7494,-2.3671,0.00,0.67,4,0.5000,False,True,96.0659,68,17.67,1592078434.8541043,in_progress"
1592078435162,"SIM_TRACE_LOG:2,438,2.2646,0.7503,-1.3870,-30.00,0.33,0,0.5000,False,True,96.3479,68,17.67,1592078434.9196472,in_progress"
1592078435162,"SIM_TRACE_LOG:2,439,2.3052,0.7502,-1.0464,-30.00,0.33,0,0.5000,False,True,96.5776,68,17.67,1592078434.9863803,in_progress"
1592078435162,"SIM_TRACE_LOG:2,440,2.3328,0.7495,-1.2149,-30.00,0.33,0,0.5000,False,True,96.7338,68,17.67,1592078435.0555816,in_progress"
1592078435162,"SIM_TRACE_LOG:2,441,2.3580,0.7478,-1.6427,-30.00,0.33,0,0.5000,False,True,96.8764,68,17.67,1592078435.1210523,in_progress"
1592078436197,"SIM_TRACE_LOG:2,442,2.3825,0.7447,-2.5328,-30.00,0.33,0,0.5000,False,True,97.0149,68,17.67,1592078435.18812,in_progress"
1592078436197,"SIM_TRACE_LOG:2,443,2.4058,0.7406,-3.6998,30.00,1.00,8,1.0000,False,True,97.1468,69,17.67,1592078435.2528126,in_progress"
1592078436197,"SIM_TRACE_LOG:2,444,2.4374,0.7348,-5.0321,-30.00,0.67,1,1.0000,False,True,97.3260,69,17.67,1592078435.322792,in_progress"
1592078436197,"SIM_TRACE_LOG:2,445,2.4807,0.7260,-6.7065,0.00,1.00,5,1.0000,False,True,97.5706,69,17.67,1592078435.3886988,in_progress"
1592078436197,"SIM_TRACE_LOG:2,446,2.5294,0.7146,-8.6267,0.00,0.33,3,1.0000,False,True,97.8463,69,17.67,1592078435.4569583,in_progress"
1592078436197,"SIM_TRACE_LOG:2,447,2.5754,0.7027,-10.5294,30.00,0.67,7,1.0000,False,True,98.1065,69,17.67,1592078435.5225205,in_progress"
1592078436197,"SIM_TRACE_LOG:2,448,2.6183,0.6925,-11.2934,30.00,0.67,7,1.0000,False,True,98.3495,69,17.67,1592078435.5891438,in_progress"
